id_aset_lama,nama_aset_lama,kategori,tipe,id_aset_baru,tanggal_penggantian,alasan_penggantian,biaya_penggantian
55902,LVM-JCIS-55902,Electrical,LVMDP,86009,2025-09-11,Standar keamanan baru,5900000
3537,WIR-YN0B-3537,Electrical,Wiring System (Sistem Instalasi Kabel),80709,2025-09-11,Efisiensi energi,52860000
40683,LG-PRZH-40683,Mechanical,AC Split,85820,2018-10-11,Sudah obsolete,43700000
47525,MON-PSVJ-47525,Sistem Telekomunikasi Gedung,Monitor/Layar,69182,2020-10-11,Tidak ada spare part,95930000
34035,LAM-94SC-34035,Electrical,Lampu Downlight,52859,2020-10-11,Standar keamanan baru,46830000
31102,HIK-5YHJ-31102,Security Sistem,Kamera CCTV,81468,2020-10-11,Tidak ada spare part,45960000
47848,SHA-BHGT-47848,Mechanical,AC Split,51505,2020-10-11,Kerusakan fatal tidak ekonomis diperbaiki,47070000
55807,WAS-SX10-55807,Plumbing,Kran Air,74790,2021-10-11,Usia pakai habis,50960000
59100,URI-ALA0-59100,Plumbing,Urinal,83777,2021-10-11,Tidak ada spare part,65610000
18192,LAM-BTBG-18192,Electrical,Lampu Wall sign,96608,2023-10-11,Kerusakan fatal tidak ekonomis diperbaiki,41070000
27755,UNI-W8X6-27755,Electrical,Uninterruptible Power Supply,80502,2023-10-11,Kontrak maintenance habis,99150000
17774,PAN-0TM4-17774,Electrical,Panel UPS,64761,2024-10-11,Upgrade kapasitas,3690000
35859,DAI-TGDA-35859,Mechanical,AC Split,63875,2024-10-11,Usia pakai habis,51960000
56386,PLA-6LFO-56386,Arsitektur,Plafon Gypsum / GRC,78111,2025-10-11,Kontrak maintenance habis,15890000
22120,WAS-W3OH-22120,Plumbing,Kran Air,79268,2021-11-11,Sudah obsolete,31090000
31543,KLO-1NMP-31543,Plumbing,Kloset,95570,2022-11-11,Sudah obsolete,64110000
25735,ROR-LSVR-25735,Security Sistem,Ror Rate Of Rise Heat Detector,51172,2022-11-11,Kontrak maintenance habis,76490000
36793,MON-ANTA-36793,Sistem Telekomunikasi Gedung,Monitor/Layar,78889,2024-11-11,Upgrade kapasitas,22050000
49181,PES-VWBX-49181,Sistem Telekomunikasi Gedung,Pesawat Telepon,59045,2025-11-11,Tidak ada spare part,29670000
15854,LAM-6CLL-15854,Electrical,Lampu Downlight,97129,2025-11-11,Sudah obsolete,9940000
2712,GRE-S6PF-2712,Mechanical,AC Split,87485,2023-12-11,Kerusakan fatal tidak ekonomis diperbaiki,7200000
8952,APA-N8C2-8952,Sistem Pemadam Kebakaran,APAB Dry Powder,73598,2023-12-11,Kontrak maintenance habis,45180000
53923,LAM-UO0T-53923,Electrical,Lampu Downlight,55303,2024-12-11,Standar keamanan baru,12050000
32742,LAM-AIHM-32742,Electrical,Lampu LED Bulb,71885,2025-12-11,Usia pakai habis,84440000
28579,SHA-NKUB-28579,Mechanical,AC Split,94124,2020-01-12,Tidak ada spare part,35240000
55235,AXI-3F5O-55235,Security Sistem,Kamera CCTV,74143,2024-01-12,Standar keamanan baru,86040000
60223,SAM-R6X7-60223,Mechanical,AC Split,64574,2024-01-12,Standar keamanan baru,45690000
18656,MIT-3037-18656,Mechanical,AC Split,81793,2024-01-12,Kontrak maintenance habis,74050000
8971,JET-MJOQ-8971,Plumbing,Jet Shower,83529,2024-01-12,Kontrak maintenance habis,27970000
32451,INA-6UWA-32451,Plumbing,Wastafel,52065,2025-01-12,Standar keamanan baru,28360000
5033,DAI-HGL0-5033,Mechanical,AC Split,87060,2025-01-12,Standar keamanan baru,21150000
18970,CAT-ZXXX-18970,Mechanical,Genset Diesel,77342,2025-01-12,Tidak ada spare part,52140000
23141,LAM-JG1F-23141,Electrical,Lampu Esensial,62416,2025-01-12,Kerusakan fatal tidak ekonomis diperbaiki,99940000
18253,LAM-3N2S-18253,Electrical,Lampu Pylon Sign,85160,2024-02-12,Sudah obsolete,65980000
55681,PAB-5E4N-55681,Sistem Telekomunikasi Gedung,PABX,89444,2025-02-12,Efisiensi energi,21150000
1787,LG-XA8M-1787,Mechanical,AC Split,80273,2025-02-12,Upgrade kapasitas,69860000
18128,LG-HRC8-18128,Mechanical,AC Split,92472,2020-03-12,Upgrade kapasitas,2070000
35531,KDK-L8H4-35531,Ventilasi Sistem,Exhaust Fan,99858,2024-03-12,Tidak ada spare part,78150000
52647,APA-LKIA-52647,Sistem Pemadam Kebakaran,APAR CO2,84296,2024-03-12,Kontrak maintenance habis,14290000
28740,SAM-3TSW-28740,Mechanical,AC Split,87675,2024-03-12,Standar keamanan baru,93140000
49077,ROL-A5XK-49077,Arsitektur,Rolling Door,56037,2025-03-12,Upgrade kapasitas,5970000
45774,JET-SL5B-45774,Plumbing,Jet Shower,72752,2024-04-12,Kontrak maintenance habis,53240000
35223,GRU-F6EA-35223,Mechanical,Pompa Air Tanah,64996,2024-04-12,Usia pakai habis,17920000
30611,LAM-DC9E-30611,Electrical,Lampu Downlight,92738,2025-04-12,Efisiensi energi,22040000
33532,LAM-NDJD-33532,Electrical,Lampu Downlight,61732,2025-04-12,Sudah obsolete,2000000
5654,PEM-0NW0-5654,Plumbing,Pemipaan Air Kotor,82997,2022-05-12,Kontrak maintenance habis,76800000
43217,ROL-7MWO-43217,Arsitektur,Rolling Door,72970,2024-05-12,Kontrak maintenance habis,21230000
33056,PLA-CA50-33056,Arsitektur,Plafon Gypsum / GRC,79246,2025-05-12,Tidak ada spare part,2780000
10332,MON-XNTM-10332,Sistem Telekomunikasi Gedung,Monitor/Layar,89255,2024-06-12,Kerusakan fatal tidak ekonomis diperbaiki,57640000
29499,DIN-ECPB-29499,Civil,Dinding Tembok/Mansonry,70508,2024-06-12,Efisiensi energi,6930000
55322,WIR-X3LB-55322,Electrical,Wiring System (Sistem Instalasi Kabel),85963,2025-06-12,Usia pakai habis,81420000
31409,PLA-SQY0-31409,Arsitektur,Plafon,86621,2025-06-12,Standar keamanan baru,43990000
12016,WIL-K1VL-12016,Mechanical,Pompa Transfer,52074,2025-06-12,Upgrade kapasitas,77570000
32216,URI-DX0U-32216,Plumbing,Urinal,63728,2025-06-12,Sudah obsolete,53540000
25146,LG-LZ8A-25146,Mechanical,AC Split,60771,2022-07-12,Kerusakan fatal tidak ekonomis diperbaiki,72190000
25489,KDK-WY6R-25489,Ventilasi Sistem,Exhaust Fan,70606,2024-07-12,Standar keamanan baru,85770000
60891,APA-ZZXT-60891,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,81843,2024-07-12,Tidak ada spare part,15900000
2168,PES-AOZU-2168,Sistem Telekomunikasi Gedung,Pesawat Telepon,77301,2024-07-12,Kerusakan fatal tidak ekonomis diperbaiki,94160000
15576,APA-9PY0-15576,Sistem Pemadam Kebakaran,APAR CO2,58976,2024-07-12,Sudah obsolete,61310000
31442,PIN-VPPF-31442,Arsitektur,Pintu Kayu/HPL,92212,2019-08-12,Tidak ada spare part,79890000
57641,HIK-1GMM-57641,Security Sistem,Kamera CCTV,80360,2022-08-12,Usia pakai habis,82010000
42579,FIN-0QTA-42579,Security Sistem,Fingerprint,96066,2024-08-12,Usia pakai habis,75990000
27875,LG-V48U-27875,Mechanical,AC Split,91558,2024-08-12,Tidak ada spare part,80310000
8946,ELE-8ITO-8946,Sistem Pemadam Kebakaran,Electric Fire Pump,62047,2024-08-12,Kontrak maintenance habis,56530000
35121,URI-REJJ-35121,Plumbing,Urinal,99352,2024-08-12,Kontrak maintenance habis,87850000
40987,PAN-OJ0N-40987,Ventilasi Sistem,Exhaust Fan,55707,2025-08-12,Upgrade kapasitas,96110000
40986,PAN-BXOA-40986,Ventilasi Sistem,Exhaust Fan,62126,2025-08-12,Sudah obsolete,56730000
42749,DIN-C1UF-42749,Civil,Dinding Tembok/Mansonry,94009,2020-09-12,Standar keamanan baru,94210000
18890,GRE-B3J4-18890,Mechanical,AC Split,72271,2024-09-12,Usia pakai habis,21710000
7570,GRE-E5TM-7570,Mechanical,AC Split,57829,2024-09-12,Standar keamanan baru,69550000
9000,LG-DISZ-9000,Mechanical,AC Split,96747,2018-10-12,Usia pakai habis,66060000
53876,LAM-ULZN-53876,Electrical,Lampu TL,74376,2021-10-12,Tidak ada spare part,39860000
37366,UNI-IWNR-37366,Electrical,Uninterruptible Power Supply,69816,2023-10-12,Tidak ada spare part,11730000
28255,DIN-388H-28255,Civil,Dinding Tembok/Mansonry,52926,2023-10-12,Tidak ada spare part,36150000
40884,LEM-GX4N-40884,Arsitektur,Lemari/Loker,69838,2023-10-12,Usia pakai habis,98880000
18450,PLA-21YT-18450,Arsitektur,Plafon,96716,2024-10-12,Upgrade kapasitas,73280000
17125,SAM-XMY8-17125,Mechanical,AC Split,79564,2024-10-12,Kontrak maintenance habis,22010000
52841,DIN-K9IZ-52841,Civil,Dinding Tembok/Mansonry,78433,2025-10-12,Standar keamanan baru,67410000
43810,KUR-ZNBX-43810,Arsitektur,Kursi,79990,2025-10-12,Kontrak maintenance habis,19620000
59599,MEJ-6M8U-59599,Arsitektur,Meja kerja,68244,2020-11-12,Usia pakai habis,20010000
21065,LAM-G355-21065,Electrical,Lampu LED,73818,2021-11-12,Efisiensi energi,51020000
26684,SAM-P1VY-26684,Mechanical,AC Split,69591,2022-11-12,Standar keamanan baru,14000000
6043,MIT-VB2O-6043,Mechanical,AC Cassette,64666,2024-11-12,Sudah obsolete,64350000
35815,LAM-1GX2-35815,Electrical,Lampu LED Downlight,61463,2024-11-12,Kontrak maintenance habis,54230000
55086,PAN-FROV-55086,Ventilasi Sistem,Exhaust Fan,50237,2024-11-12,Upgrade kapasitas,50860000
35165,AME-7N6M-35165,Plumbing,Wastafel,92584,2025-11-12,Kontrak maintenance habis,16930000
53846,LAM-4X0H-53846,Electrical,Lampu Downlight,51576,2025-11-12,Kerusakan fatal tidak ekonomis diperbaiki,19950000
32175,LAM-X1RU-32175,Electrical,Lampu Esensial,78570,2020-12-12,Kerusakan fatal tidak ekonomis diperbaiki,13730000
31906,GRE-DBP0-31906,Mechanical,AC Split,77808,2023-12-12,Kontrak maintenance habis,81220000
33965,KUR-BGZV-33965,Arsitektur,Kursi,86746,2024-12-12,Efisiensi energi,43190000
17352,CON-5WYI-17352,Electrical,Control Panel Penerangan,80499,2025-12-12,Tidak ada spare part,48550000
30226,PIN-YSGX-30226,Arsitektur,Pintu Kayu/HPL,66468,2023-01-13,Tidak ada spare part,30430000
39822,ROO-OX3A-39822,Distribusi Air,Roof Tank,79995,2024-01-13,Tidak ada spare part,57030000
31953,HIK-7B43-31953,Security Sistem,Monitor CCTV,87885,2024-01-13,Kerusakan fatal tidak ekonomis diperbaiki,83990000
41362,WIR-CLVO-41362,Electrical,Wiring System (Sistem Instalasi Kabel),53367,2025-01-13,Tidak ada spare part,68370000
44857,MET-W6DI-44857,Pencatatan Meter,Meter PLN,97422,2019-02-13,Standar keamanan baru,52470000
60231,AC -DJ76-60231,Mechanical,AC VRV,74068,2020-02-13,Sudah obsolete,47230000
11880,LAM-8JI2-11880,Electrical,Lampu Pylon Sign,55865,2020-02-13,Efisiensi energi,77340000
31165,APA-SOFJ-31165,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,66518,2022-02-13,Standar keamanan baru,49250000
22532,GRU-P5HF-22532,Mechanical,Pompa Air Tanah,63052,2023-02-13,Standar keamanan baru,22230000
52758,DIN-5WY5-52758,Civil,"Dinding Partisi, GRC / Gypsum",97854,2024-02-13,Kontrak maintenance habis,87880000
16529,DIN-79T5-16529,Civil,Dinding Tembok/Mansonry,55379,2025-02-13,Usia pakai habis,43890000
46679,LAM-HIER-46679,Electrical,Lampu LED,56039,2021-03-13,Usia pakai habis,16630000
29821,DIN-GUCQ-29821,Civil,Dinding Tembok/Mansonry,70327,2023-03-13,Usia pakai habis,35420000
17862,ATA-CBK1-17862,Civil,Atap Beton,93086,2024-03-13,Usia pakai habis,86410000
7759,LAM-RU9R-7759,Electrical,Lampu Downlight,52527,2024-03-13,Tidak ada spare part,91600000
12804,DAI-JOPD-12804,Mechanical,AC Cassette,53023,2024-03-13,Efisiensi energi,6890000
32646,LAM-J69S-32646,Electrical,Lampu LED Bulb,64149,2025-03-13,Sudah obsolete,81190000
48653,LAM-5DIL-48653,Electrical,Lampu LED Bulb,75149,2025-03-13,Tidak ada spare part,49450000
50546,SAM-UZWM-50546,Security Sistem,Monitor CCTV,93609,2022-04-13,Tidak ada spare part,6250000
4190,PAN-V3V4-4190,Ventilasi Sistem,Exhaust Fan,80679,2023-04-13,Standar keamanan baru,56470000
32462,DIN-YUWA-32462,Civil,Dinding Tembok/Mansonry,89605,2023-04-13,Standar keamanan baru,72770000
26967,SAM-UJXG-26967,Mechanical,AC Split,97149,2023-04-13,Upgrade kapasitas,47430000
20713,SAM-IPI6-20713,Mechanical,AC Split,73594,2024-04-13,Kerusakan fatal tidak ekonomis diperbaiki,57220000
21466,MIT-5FNE-21466,Mechanical,AC Split,59226,2024-04-13,Usia pakai habis,87320000
29847,APA-2LCP-29847,Sistem Pemadam Kebakaran,APAR Foam,57151,2025-04-13,Upgrade kapasitas,22270000
31792,MEJ-HQRD-31792,Arsitektur,Meja kerja,97460,2022-05-13,Upgrade kapasitas,67070000
60311,MON-S8B9-60311,Sistem Telekomunikasi Gedung,Monitor/Layar,76921,2024-05-13,Sudah obsolete,15770000
40720,LAM-28QH-40720,Electrical,Lampu LED Bulb,55012,2024-05-13,Efisiensi energi,51240000
53198,DIN-M62R-53198,Civil,Dinding Kaca Tempered,71306,2025-05-13,Kerusakan fatal tidak ekonomis diperbaiki,8660000
24064,LAN-29P0-24064,Civil,Lantai Karpet,94777,2025-05-13,Standar keamanan baru,46740000
42141,LG-V69O-42141,Mechanical,AC Split,72286,2025-05-13,Kontrak maintenance habis,12710000
53335,DIN-TIF9-53335,Civil,"Dinding Partisi, GRC / Gypsum",88203,2020-06-13,Usia pakai habis,88550000
44843,ATA-T3SI-44843,Civil,Atap Seng,98335,2023-06-13,Usia pakai habis,67580000
15457,LAM-WLLJ-15457,Electrical,Lampu Pylon Sign,67147,2024-06-13,Tidak ada spare part,64200000
7394,PAN-QRH8-7394,Mechanical,AC Split,51856,2025-06-13,Efisiensi energi,48680000
22767,NOZ-1I5R-22767,Sistem Pemadam Kebakaran,Nozzle,63523,2025-06-13,Standar keamanan baru,40910000
25710,KIC-R5PX-25710,Security Sistem,Kick Bar,81990,2024-07-13,Upgrade kapasitas,70750000
41399,DIN-BIC3-41399,Civil,Dinding Tembok/Mansonry,75352,2025-07-13,Kerusakan fatal tidak ekonomis diperbaiki,64490000
53533,LAN-AI2K-53533,Civil,Lantai Karpet,77414,2025-07-13,Upgrade kapasitas,74630000
60017,PIN-G4AD-60017,Arsitektur,Pintu Kayu/HPL,64646,2025-07-13,Efisiensi energi,21200000
2927,APA-LZWQ-2927,Sistem Pemadam Kebakaran,APAR CO2,98814,2025-07-13,Standar keamanan baru,40520000
30047,PAN-YAJG-30047,Ventilasi Sistem,Exhaust Fan,83475,2023-08-13,Kerusakan fatal tidak ekonomis diperbaiki,40030000
56568,DAI-891T-56568,Mechanical,AC Split,72798,2024-08-13,Kerusakan fatal tidak ekonomis diperbaiki,38370000
40142,LAM-HCD4-40142,Electrical,Lampu LED Bulb,69560,2024-08-13,Efisiensi energi,84060000
26937,MIT-YGZS-26937,Mechanical,AC Split,88073,2024-08-13,Efisiensi energi,48250000
46377,DIN-800O-46377,Civil,Dinding Tembok/Mansonry,80474,2025-08-13,Upgrade kapasitas,25370000
3128,HOC-NH83-3128,Sistem Proteksi Kebakaran Aktif,Smoke Detector,90508,2025-08-13,Kerusakan fatal tidak ekonomis diperbaiki,99600000
50576,ATA-WU5A-50576,Civil,Atap Aspal,54266,2019-09-13,Tidak ada spare part,49780000
55931,LAM-06HA-55931,Electrical,Lampu TL LED,54411,2023-09-13,Upgrade kapasitas,37340000
55193,DIN-F9YS-55193,Civil,Dinding Granit,86948,2024-09-13,Efisiensi energi,72540000
39028,PLA-PAXQ-39028,Arsitektur,Plafon,62582,2025-09-13,Sudah obsolete,75100000
19717,GRE-8HCK-19717,Mechanical,AC Split,72953,2025-09-13,Usia pakai habis,64650000
35362,MEJ-8IBF-35362,Arsitektur,Meja kerja,63205,2025-09-13,Efisiensi energi,39440000
49069,PIN-OIM3-49069,Arsitektur,Pintu Kayu/HPL,75340,2025-09-13,Kontrak maintenance habis,64940000
26146,PEM-JAYK-26146,Plumbing,Pemipaan Air Kotor,88701,2025-09-13,Standar keamanan baru,12870000
25231,CUM-HCYN-25231,Mechanical,Genset Diesel,66394,2025-09-13,Kerusakan fatal tidak ekonomis diperbaiki,46210000
53158,SHA-4DO3-53158,Mechanical,AC Split,93596,2020-10-13,Sudah obsolete,71760000
3961,LAM-9N6N-3961,Electrical,Lampu LED,70334,2022-10-13,Kontrak maintenance habis,14790000
47264,WIR-T95T-47264,Electrical,Wiring System (Sistem Instalasi Kabel),76812,2024-10-13,Standar keamanan baru,24000000
39988,ROO-CR1Y-39988,Plumbing,Rooftank,67167,2024-10-13,Kerusakan fatal tidak ekonomis diperbaiki,22100000
47639,WAS-BDUK-47639,Mechanical,Pompa Air Tanah,59274,2024-10-13,Efisiensi energi,42950000
35602,WIR-UYCS-35602,Electrical,Wiring System (Sistem Instalasi Kabel),96788,2023-11-13,Kerusakan fatal tidak ekonomis diperbaiki,60550000
57537,LAM-P515-57537,Electrical,Lampu Downlight,98324,2025-11-13,Efisiensi energi,25640000
22359,LAM-98X4-22359,Electrical,Lampu LED,84118,2025-11-13,Usia pakai habis,98370000
57162,GRO-X2DB-57162,Distribusi Air,Ground Water Tank,85340,2024-12-13,Upgrade kapasitas,62200000
51181,SAM-EKQ7-51181,Mechanical,AC Split,88682,2024-12-13,Usia pakai habis,95030000
57073,LAM-VJIM-57073,Electrical,Lampu LED Downlight,99485,2024-12-13,Tidak ada spare part,51010000
26911,EBA-GNTG-26911,Mechanical,Pompa Boster,69659,2024-12-13,Efisiensi energi,69410000
18880,CON-6Q33-18880,Electrical,Control Panel Pompa Transfer,96709,2025-12-13,Standar keamanan baru,41490000
42292,DAH-LKRR-42292,Security Sistem,Kamera CCTV,72247,2025-12-13,Sudah obsolete,95580000
21172,KLO-HOBI-21172,Plumbing,Kloset,88354,2025-12-13,Upgrade kapasitas,73200000
17610,HOC-EQ61-17610,Sistem Proteksi Kebakaran Aktif,Smoke Detector,70494,2022-01-14,Kerusakan fatal tidak ekonomis diperbaiki,59640000
22419,SAM-ZPHU-22419,Mechanical,AC Split,81911,2022-01-14,Sudah obsolete,21640000
47379,JET-HO01-47379,Plumbing,Jet Shower,82436,2023-01-14,Standar keamanan baru,46510000
59053,MET-PL3L-59053,Pencatatan Meter,Meter PLN,97685,2023-01-14,Kerusakan fatal tidak ekonomis diperbaiki,58740000
17503,SHA-Q35R-17503,Mechanical,AC Split,61107,2023-01-14,Kontrak maintenance habis,65080000
56072,LEM-O5H7-56072,Arsitektur,Lemari/Loker,77657,2024-01-14,Sudah obsolete,65590000
33203,LAM-DQYP-33203,Electrical,Lampu LED Bulb,84937,2024-01-14,Tidak ada spare part,21990000
5225,PEM-R1JU-5225,Plumbing,Pemipaan Air Kotor,51113,2025-01-14,Standar keamanan baru,11000000
53190,LAM-GRDS-53190,Electrical,Lampu Pylon Sign,56502,2025-01-14,Sudah obsolete,24300000
43159,SPE-J12A-43159,Sistem Telekomunikasi Gedung,Speaker,69282,2025-01-14,Standar keamanan baru,64960000
34329,PIN-5FR0-34329,Arsitektur,Pintu Kayu/HPL,55303,2025-01-14,Kerusakan fatal tidak ekonomis diperbaiki,10370000
34830,DAI-BK4R-34830,Mechanical,AC Split,58073,2024-02-14,Standar keamanan baru,2530000
56879,MEJ-23M1-56879,Arsitektur,Meja kerja,98111,2024-02-14,Standar keamanan baru,14690000
26722,GRE-L7HF-26722,Mechanical,AC Split,82922,2024-02-14,Kontrak maintenance habis,2340000
3146,HIK-1YNS-3146,Security Sistem,Kamera CCTV,57061,2024-02-14,Kerusakan fatal tidak ekonomis diperbaiki,75550000
42310,LAM-HWVJ-42310,Electrical,Lampu LED Downlight,59692,2025-02-14,Tidak ada spare part,81060000
18994,DEU-ZYUC-18994,Mechanical,Genset Diesel,52144,2025-02-14,Usia pakai habis,26620000
29035,GRE-RZMY-29035,Mechanical,AC Split,86041,2025-02-14,Standar keamanan baru,13530000
52939,PIN-57VP-52939,Arsitektur,Pintu Besi,73686,2025-02-14,Kontrak maintenance habis,71130000
44678,LAM-U6NZ-44678,Electrical,Lampu Esensial,94992,2025-02-14,Sudah obsolete,35520000
3751,MIT-O653-3751,Mechanical,AC Split,96600,2025-02-14,Efisiensi energi,20890000
44286,GRE-X1T4-44286,Mechanical,AC Split,51664,2020-03-14,Kontrak maintenance habis,18010000
51304,CUM-Y3XA-51304,Mechanical,Genset Diesel,51493,2020-03-14,Kontrak maintenance habis,28240000
41543,EBA-3CQF-41543,Mechanical,Pompa Boster,80315,2022-03-14,Upgrade kapasitas,25020000
431,HIK-QMMU-0431,Security Sistem,Kamera CCTV,65321,2022-03-14,Usia pakai habis,70960000
19746,HIK-V0ZT-19746,Security Sistem,Kamera CCTV,75985,2023-03-14,Upgrade kapasitas,94550000
53470,OND-TJZR-53470,Plumbing,Kran Air,82129,2024-03-14,Sudah obsolete,70770000
39238,PIN-SG9O-39238,Arsitektur,Pintu Besi,82833,2020-04-14,Kerusakan fatal tidak ekonomis diperbaiki,45750000
45109,PAM-BT1O-45109,Distribusi Air,PAM,78297,2021-04-14,Efisiensi energi,62770000
3325,PAN-MZ9K-3325,Mechanical,AC Cassette,67709,2021-04-14,Kerusakan fatal tidak ekonomis diperbaiki,29820000
42279,AHU-II48-42279,Mechanical,AHU,96888,2023-04-14,Kerusakan fatal tidak ekonomis diperbaiki,16990000
20693,PAN-L8DR-20693,Mechanical,AC Split,68100,2024-04-14,Standar keamanan baru,18230000
6265,APA-R7HH-6265,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,93648,2024-04-14,Sudah obsolete,85070000
2741,DIN-TAIP-2741,Civil,Dinding Tembok/Mansonry,59605,2024-04-14,Standar keamanan baru,85300000
43013,PAN-FHT3-43013,Mechanical,AC Split,56193,2024-04-14,Standar keamanan baru,18460000
16831,KRI-W49B-16831,Ventilasi Sistem,Exhaust Fan,73037,2025-04-14,Sudah obsolete,59790000
42844,GRE-YXTX-42844,Mechanical,AC Split,93948,2025-04-14,Usia pakai habis,79620000
19182,PIN-I63A-19182,Arsitektur,Pintu Kayu/HPL,55065,2025-04-14,Kontrak maintenance habis,32860000
23368,PAN-9G08-23368,Ventilasi Sistem,Exhaust Fan,97122,2025-04-14,Efisiensi energi,21430000
26873,LAM-WL3M-26873,Electrical,Lampu Downlight,75951,2025-04-14,Standar keamanan baru,42130000
52010,PIN-TRV5-52010,Arsitektur,Pintu Kaca Hidrolik,77354,2019-05-14,Standar keamanan baru,11870000
33546,PAN-Y6U8-33546,Mechanical,AC Split,97193,2021-05-14,Efisiensi energi,97040000
56532,MON-9V69-56532,Sistem Telekomunikasi Gedung,Monitor/Layar,59573,2022-05-14,Standar keamanan baru,75630000
17596,PES-SRAO-17596,Sistem Telekomunikasi Gedung,Pesawat Telepon,84972,2023-05-14,Standar keamanan baru,28660000
828,GRE-SIC4-0828,Mechanical,AC Split,77352,2023-05-14,Standar keamanan baru,24120000
60216,GRE-0GE3-60216,Mechanical,AC Split,51991,2024-05-14,Kontrak maintenance habis,90280000
16557,ACC-DDMV-16557,Security Sistem,Access Control ,82967,2025-05-14,Tidak ada spare part,49470000
41530,SDP-6DCX-41530,Electrical,SDP,62815,2025-05-14,Usia pakai habis,99670000
49956,SAM-R411-49956,Mechanical,AC Split,84160,2021-06-14,Tidak ada spare part,89040000
40165,SAM-XNEU-40165,Mechanical,AC Split,58722,2021-06-14,Standar keamanan baru,46420000
21409,KDK-CG63-21409,Ventilasi Sistem,Exhaust Fan,70833,2023-06-14,Efisiensi energi,57060000
46584,APA-XM48-46584,Sistem Pemadam Kebakaran,APAR Dry Powder Stored Pressure,78031,2024-06-14,Efisiensi energi,30390000
41730,DAI-CC7T-41730,Mechanical,AC Split,51478,2024-06-14,Sudah obsolete,15890000
48944,PAV-O4I5-48944,Civil,Paving Block,93424,2025-06-14,Standar keamanan baru,8670000
585,LAM-0O4V-0585,Electrical,Lampu Backlit Sign,54766,2025-06-14,Usia pakai habis,45710000
1660,SHA-C57P-1660,Mechanical,AC Split,76570,2019-07-14,Upgrade kapasitas,75670000
57749,APA-SBJY-57749,Sistem Pemadam Kebakaran,APAR Dry Powder Cartridge,60129,2020-07-14,Efisiensi energi,7220000
46771,ATA-YX1V-46771,Civil,Atap Galvalum,63273,2021-07-14,Standar keamanan baru,43820000
1085,TOT-KDNG-1085,Plumbing,Kran Air,91119,2023-07-14,Sudah obsolete,2310000
43706,AXI-QX9L-43706,Security Sistem,Kamera CCTV,82972,2024-07-14,Kerusakan fatal tidak ekonomis diperbaiki,21370000
50105,LAM-W28U-50105,Electrical,Lampu LED,79538,2024-07-14,Efisiensi energi,89490000
